# K_F        F_0        F'_0        G_0         G'_0   
0.672019	-0.365571	1.014705	0.677816	0.924974
0.67311	-0.364836	1.014872	0.677532	0.925353
0.674197	-0.3641	1.01504	0.677252	0.925725
0.675281	-0.363364	1.015197	0.676962	0.926099
0.676362	-0.362627	1.015359	0.67668	0.926463
0.677439	-0.36189	1.015509	0.676387	0.926829
0.678512	-0.361151	1.015661	0.676097	0.927189
0.679583	-0.360412	1.015809	0.675806	0.927546
0.68065	-0.359672	1.015947	0.675508	0.927904
0.681713	-0.358933	1.016088	0.675213	0.928255
0.682773	-0.358192	1.016226	0.674917	0.928601
0.68383	-0.35745	1.016359	0.674619	0.928947
0.684884	-0.356709	1.016483	0.674313	0.929293
0.685934	-0.355966	1.01661	0.674012	0.929631
0.686981	-0.355223	1.016733	0.673709	0.929967
0.688026	-0.354478	1.01685	0.673401	0.930302
0.689066	-0.353734	1.016959	0.673087	0.930638
0.690104	-0.352989	1.017072	0.672779	0.930965
0.691139	-0.352243	1.017181	0.672468	0.931291
0.69217	-0.351497	1.017288	0.672157	0.931612
0.693199	-0.35075	1.017389	0.671843	0.931932
0.694224	-0.350002	1.017488	0.671527	0.932251
0.695247	-0.349254	1.017576	0.671202	0.93257
0.696266	-0.348504	1.017668	0.670884	0.932883
0.697283	-0.347755	1.017758	0.670563	0.933192
0.698296	-0.347005	1.017844	0.670242	0.933499
0.699307	-0.346254	1.017927	0.669919	0.933804
0.700314	-0.345502	1.018005	0.669592	0.934108
0.701319	-0.34475	1.018082	0.669267	0.934407
0.702321	-0.343997	1.018155	0.668939	0.934704
0.70332	-0.343243	1.018224	0.668608	0.935001
0.704316	-0.34249	1.018291	0.668277	0.935294
0.70531	-0.341735	1.018356	0.667945	0.935584
0.7063	-0.340979	1.018418	0.667613	0.935872
0.707288	-0.340223	1.018475	0.667276	0.936159
0.708273	-0.339466	1.018531	0.666939	0.936442
0.709255	-0.338709	1.018584	0.666602	0.936724
0.710235	-0.337951	1.01864	0.666269	0.936999
0.711212	-0.337192	1.018688	0.66593	0.937275
0.712186	-0.336433	1.018732	0.665588	0.93755
0.713158	-0.335672	1.018772	0.665244	0.937824
0.714127	-0.334912	1.018812	0.6649	0.938094
0.715093	-0.334151	1.018847	0.664554	0.938363
0.716057	-0.333388	1.018881	0.664207	0.938629
0.717018	-0.332626	1.018917	0.663865	0.93889
0.717977	-0.331863	1.018946	0.663516	0.939151
0.718933	-0.331098	1.018971	0.663166	0.939412
0.719886	-0.330334	1.018994	0.662814	0.93967
0.720837	-0.329569	1.019022	0.662469	0.939921
0.721786	-0.328802	1.019038	0.662114	0.940177
0.722732	-0.328035	1.019054	0.66176	0.940429
0.723675	-0.327268	1.019068	0.661404	0.940679
0.724616	-0.3265	1.019086	0.661055	0.940922
0.725555	-0.325731	1.019092	0.660694	0.94117
0.726491	-0.324962	1.019098	0.660335	0.941414
0.727425	-0.324192	1.019109	0.659984	0.941652
0.728356	-0.323421	1.019109	0.659621	0.941894
0.729285	-0.322649	1.019107	0.659259	0.942133
0.730212	-0.321877	1.01911	0.658902	0.942366
0.731136	-0.321105	1.019104	0.658537	0.942602
0.732058	-0.320331	1.019097	0.658173	0.942835
0.732978	-0.319557	1.019094	0.657815	0.943061
0.733895	-0.318782	1.01908	0.657447	0.943292
0.73481	-0.318006	1.019066	0.657079	0.94352
0.735723	-0.31723	1.019056	0.656718	0.943742
0.736634	-0.316453	1.019036	0.656347	0.943968
0.737542	-0.315675	1.019021	0.655982	0.944187
0.738448	-0.314897	1.018998	0.655611	0.944408
0.739352	-0.314119	1.01898	0.655247	0.944623
0.740254	-0.313339	1.018953	0.654874	0.944841
0.741153	-0.312558	1.018921	0.654498	0.945058
0.74205	-0.311777	1.018898	0.654132	0.945268
0.742945	-0.310994	1.018864	0.653755	0.945482
0.743838	-0.310213	1.018835	0.653386	0.945688
0.744729	-0.309429	1.018798	0.65301	0.945898
0.745618	-0.308645	1.018764	0.652637	0.946103
0.746505	-0.307861	1.018722	0.652258	0.94631
0.747389	-0.307075	1.018686	0.651886	0.946511
0.748271	-0.306289	1.018648	0.651513	0.94671
0.749152	-0.305502	1.018599	0.65113	0.946914
0.75003	-0.304715	1.018559	0.650757	0.947109
0.750906	-0.303927	1.018507	0.650374	0.947309
0.75178	-0.303137	1.01846	0.649997	0.947503
0.752652	-0.302348	1.018405	0.649613	0.9477
0.753523	-0.301557	1.018357	0.649236	0.94789
0.754391	-0.300766	1.018306	0.648859	0.948079
0.755257	-0.299975	1.018245	0.648473	0.948271
0.756121	-0.299182	1.01819	0.648093	0.948458
0.756983	-0.298389	1.018126	0.647705	0.948647
0.757843	-0.297595	1.018068	0.647325	0.948831
0.758702	-0.2968	1.018008	0.646944	0.949013
0.759558	-0.296005	1.017939	0.646554	0.949198
0.760412	-0.295208	1.017876	0.646172	0.949378
0.761265	-0.294411	1.017811	0.645789	0.949556
0.762115	-0.293614	1.017738	0.645398	0.949737
0.762964	-0.292815	1.01767	0.645014	0.949912
0.763811	-0.292016	1.017599	0.644629	0.950087
0.764656	-0.291216	1.017521	0.644236	0.950265
0.765499	-0.290416	1.017447	0.643851	0.950436
0.76634	-0.289614	1.017372	0.643463	0.950607
0.767179	-0.288812	1.017297	0.643077	0.950775
0.768017	-0.288009	1.017213	0.642683	0.950947
0.768853	-0.287206	1.017134	0.642295	0.951114
0.769687	-0.286402	1.017052	0.641906	0.951279
0.770519	-0.285597	1.016963	0.64151	0.951448
0.771349	-0.284791	1.016879	0.641121	0.951611
0.772177	-0.283984	1.016794	0.640731	0.951773
0.773004	-0.283177	1.016708	0.64034	0.951933
0.773829	-0.282368	1.01662	0.639951	0.952093
0.774652	-0.281559	1.016524	0.639552	0.952255
0.775474	-0.28075	1.016432	0.63916	0.952413
0.776294	-0.279939	1.016339	0.638767	0.952569
0.777112	-0.279128	1.016246	0.638375	0.952723
0.777928	-0.278317	1.01615	0.637981	0.952877
0.778743	-0.277504	1.016047	0.637581	0.953034
0.779555	-0.27669	1.015949	0.637187	0.953186
0.780367	-0.275876	1.015851	0.636794	0.953336
0.781176	-0.27506	1.015749	0.636398	0.953486
0.781984	-0.274246	1.015648	0.636004	0.953634
0.78279	-0.273429	1.015544	0.635608	0.953781
0.783595	-0.272611	1.015433	0.635205	0.953932
0.784398	-0.271793	1.015328	0.63481	0.954077
0.785199	-0.270975	1.015221	0.634414	0.95422
0.785998	-0.270155	1.015114	0.634018	0.954363
0.786796	-0.269334	1.015004	0.63362	0.954505
0.787593	-0.268513	1.014892	0.633222	0.954646
0.788387	-0.267691	1.014781	0.632825	0.954786
0.789181	-0.266869	1.014667	0.632427	0.954925
0.789972	-0.266045	1.014548	0.632023	0.955066
0.790762	-0.265221	1.014431	0.631623	0.955204
0.79155	-0.264396	1.014315	0.631224	0.95534
0.792337	-0.26357	1.014197	0.630826	0.955474
0.793123	-0.262743	1.014078	0.630427	0.955608
0.793906	-0.261916	1.013957	0.630025	0.955742
0.794688	-0.261088	1.013837	0.629626	0.955874
0.795469	-0.260259	1.013714	0.629226	0.956005
0.796248	-0.259429	1.013591	0.628826	0.956135
0.797026	-0.258598	1.013467	0.628426	0.956264
0.797802	-0.257766	1.013341	0.628024	0.956393
0.798576	-0.256934	1.013213	0.627623	0.956521
0.799349	-0.256101	1.013085	0.627221	0.956648
0.800121	-0.255268	1.012957	0.62682	0.956773
0.800891	-0.254433	1.012828	0.626418	0.956898
0.80166	-0.253597	1.012696	0.626015	0.957023
0.802427	-0.252761	1.012565	0.625615	0.957144
0.803193	-0.251924	1.012432	0.625212	0.957267
0.803957	-0.251086	1.012298	0.624809	0.957389
0.80472	-0.250246	1.012163	0.624407	0.957509
0.805481	-0.249408	1.012026	0.624003	0.957629
0.806241	-0.248567	1.01189	0.6236	0.957748
0.806999	-0.247726	1.011753	0.623198	0.957865
0.807756	-0.246884	1.011613	0.622793	0.957983
0.808512	-0.246041	1.011471	0.622388	0.958101
0.809266	-0.245197	1.011332	0.621986	0.958215
0.810019	-0.244353	1.011189	0.62158	0.958331
0.81077	-0.243508	1.011047	0.621177	0.958444
0.81152	-0.242661	1.010903	0.620772	0.958558
0.812269	-0.241815	1.01076	0.620369	0.95867
0.813016	-0.240966	1.010613	0.619963	0.958783
0.813762	-0.240118	1.010466	0.619558	0.958894
0.814507	-0.239269	1.010319	0.619153	0.959004
0.81525	-0.238418	1.010171	0.618749	0.959113
0.815992	-0.237568	1.010029	0.618351	0.959217
0.816732	-0.236716	1.009879	0.617946	0.959325
0.817471	-0.235863	1.009728	0.617541	0.959432
0.818209	-0.23501	1.009577	0.617135	0.959539
0.818945	-0.234155	1.009425	0.61673	0.959645
0.819681	-0.233298	1.009271	0.616325	0.959751
0.820414	-0.232443	1.009116	0.615918	0.959856
0.821147	-0.231586	1.008963	0.615513	0.959958
0.821878	-0.230728	1.008807	0.615108	0.960062
0.822608	-0.229869	1.008656	0.614708	0.96016
0.823337	-0.22901	1.0085	0.614304	0.960261
0.824064	-0.22815	1.008342	0.613898	0.960362
0.82479	-0.227289	1.008183	0.613491	0.960462
0.825515	-0.226426	1.008022	0.613084	0.960563
0.826238	-0.225563	1.007863	0.61268	0.960661
0.826961	-0.224699	1.007702	0.612273	0.96076
0.827682	-0.223835	1.007547	0.611875	0.960852
0.828401	-0.222969	1.007384	0.611468	0.960951
0.82912	-0.222103	1.00722	0.611061	0.961047
0.829837	-0.221236	1.007057	0.610655	0.961142
0.830553	-0.220367	1.006891	0.610248	0.961239
0.831268	-0.219498	1.006725	0.609842	0.961333
0.831981	-0.218628	1.006565	0.609442	0.961423
0.832694	-0.217758	1.006401	0.609038	0.961515
0.833405	-0.216886	1.00623	0.608629	0.96161
0.834115	-0.216013	1.006062	0.608223	0.961702
0.834823	-0.215141	1.005895	0.607819	0.961792
0.835531	-0.214266	1.005732	0.607419	0.961879
0.836237	-0.213392	1.005561	0.607013	0.961969
0.836942	-0.212514	1.00539	0.606606	0.96206
0.837646	-0.211637	1.005218	0.606199	0.96215
0.838349	-0.21076	1.005053	0.605802	0.962233
0.83905	-0.209882	1.004879	0.605394	0.962322
0.839751	-0.209002	1.004707	0.604989	0.962409
0.84045	-0.208122	1.004534	0.604584	0.962496
0.841148	-0.20724	1.004358	0.604177	0.962583
0.841845	-0.206358	1.004188	0.603777	0.962665
0.842541	-0.205475	1.004011	0.603369	0.962752
0.843235	-0.204591	1.003835	0.602964	0.962836
0.843929	-0.203707	1.003659	0.602559	0.96292
0.844621	-0.202821	1.003488	0.602161	0.962999
0.845312	-0.201934	1.003309	0.601754	0.963083
0.846002	-0.201047	1.00313	0.601348	0.963166
0.846691	-0.200157	1.00295	0.600942	0.963249
0.847379	-0.199268	1.002775	0.600542	0.963328
0.848066	-0.198378	1.002596	0.600138	0.963408
0.848751	-0.197487	1.002415	0.599733	0.963488
0.849436	-0.196594	1.002238	0.599333	0.963566
0.850119	-0.195702	1.002056	0.598928	0.963646
0.850801	-0.194808	1.001874	0.598523	0.963725
0.851482	-0.193913	1.001689	0.598117	0.963805
0.852163	-0.193019	1.001514	0.59772	0.963878
0.852842	-0.192122	1.001328	0.597314	0.963957
0.853519	-0.191224	1.001143	0.59691	0.964035
0.854196	-0.190326	1.000966	0.596513	0.964106
0.854872	-0.189426	1.000779	0.596108	0.964184
0.855547	-0.188524	1.000592	0.595703	0.964261
0.85622	-0.187625	1.000411	0.595305	0.964332
0.856893	-0.186723	1.000224	0.594901	0.964407
0.857565	-0.185819	1.000036	0.594496	0.964483
0.858235	-0.184915	0.999855	0.5941	0.964553
0.858905	-0.184011	0.999665	0.593695	0.964627
0.859573	-0.183104	0.999475	0.593291	0.964702
0.86024	-0.182198	0.999292	0.592894	0.964771
0.860907	-0.18129	0.999102	0.59249	0.964844
0.861572	-0.180381	0.998912	0.592087	0.964916
0.862236	-0.179473	0.998726	0.591691	0.964984
0.8629	-0.178561	0.998534	0.591286	0.965057
0.863562	-0.17765	0.998343	0.590884	0.965128
0.864223	-0.176738	0.998156	0.590487	0.965194
0.864883	-0.175824	0.997964	0.590085	0.965265
0.865542	-0.17491	0.99777	0.589683	0.965335
0.866201	-0.173995	0.997582	0.589286	0.965402
